Line	Inputs	Frames	Time	Position	Speed	State	Statuses	Entities
265	9/10,R,U,Z	1574	0:25.211(1483)	2428.769899845120, -1088.558652639390	169.71, -169.71	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
265	10/10,R,U,Z	1575	0:25.228(1484)	2435.598332405090, -1091.000000000000	169.71, -169.71	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
266	1/1,L	1576	0:25.245(1485)	2438.426764965060, -1093.828432559970	169.71, -169.71	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	1/10,J,G	1577	0:25.262(1486)	2441.255197525020, -1095.578436017040	169.71, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	2/10,J,G	1578	0:25.279(1487)	2443.903073787690, -1097.328439474110	158.87, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	3/10,J,G	1579	0:25.296(1488)	2446.370393753050, -1099.078443050380	148.04, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	7/10,J,G	1583	0:25.313(1489)	2448.657157421110, -1100.828446507450	137.21, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	7/10,J,G	1583	0:25.313(1489)	2448.657157421110, -1100.828446507450	137.21, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	7/10,J,G	1583	0:25.313(1489)	2448.657157421110, -1100.828446507450	137.21, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	7/10,J,G	1583	0:25.313(1489)	2448.657157421110, -1100.828446507450	137.21, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	8/10,J,G	1584	0:25.330(1490)	2450.763364791870, -1102.578449964520	126.37, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	9/10,J,G	1585	0:25.347(1491)	2452.689015984540, -1104.328453421590	115.54, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
267	10/10,J,G	1586	0:25.364(1492)	2454.434110999110, -1106.078456878660	104.71, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	1/9,R,J	1587	0:25.381(1493)	2456.106983661650, -1107.828460335730	100.37, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	2/9,R,J	1588	0:25.398(1494)	2458.201431989670, -1109.578463792800	125.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	3/9,R,J	1589	0:25.415(1495)	2460.223657846450, -1111.328467249870	121.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	4/9,R,J	1590	0:25.432(1496)	2462.173661231990, -1113.078470706940	117.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	5/9,R,J	1591	0:25.449(1497)	2464.051442146300, -1114.828474164010	112.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	6/9,R,J	1592	0:25.466(1498)	2465.857000350950, -1116.328476548200	108.33, -90.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	7/9,R,J	1593	0:25.483(1499)	2467.590336084370, -1117.578477978710	104.00, -75.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	8/9,R,J	1594	0:25.500(1500)	2469.251449227330, -1118.578478455540	99.67, -60.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
268	9/9,R,J	1595	0:25.517(1501)	2470.840339899060, -1119.328477859500	95.33, -45.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	1/14,U,X	1596	0:25.534(1502)	2470.840339899060, -1119.328477859500	0.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	5/14,U,X	1600	0:25.551(1503)	2470.840339899060, -1123.328485488890	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	5/14,U,X	1600	0:25.551(1503)	2470.840339899060, -1123.328485488890	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	5/14,U,X	1600	0:25.551(1503)	2470.840339899060, -1123.328485488890	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	5/14,U,X	1600	0:25.551(1503)	2470.840339899060, -1123.328485488890	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	6/14,U,X	1601	0:25.568(1504)	2475.840339899060, -1126.000000000000	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	7/14,U,X	1602	0:25.585(1505)	2475.840339899060, -1130.000007629390	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	8/14,U,X	1603	0:25.602(1506)	2475.840339899060, -1134.000015258790	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	9/14,U,X	1604	0:25.619(1507)	2475.840339899060, -1138.000022888180	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	10/14,U,X	1605	0:25.636(1508)	2475.840339899060, -1142.000030517580	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	11/14,U,X	1606	0:25.653(1509)	2475.840339899060, -1146.000038146970	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	12/14,U,X	1607	0:25.670(1510)	2475.840339899060, -1150.000045776370	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	13/14,U,X	1608	0:25.687(1511)	2475.840339899060, -1154.000053405760	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
269	14/14,U,X	1609	0:25.704(1512)	2475.840339899060, -1158.000061035160	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	1/17,J	1610	0:25.721(1513)	2478.673678874970, -1160.666732788090	170.00, -160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	2/17,J	1611	0:25.738(1514)	2481.326461315160, -1163.333404541020	159.17, -160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	3/17,J	1612	0:25.755(1515)	2483.798687458040, -1166.000076293950	148.33, -160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	4/17,J	1613	0:25.772(1516)	2486.090357303620, -1168.666748046880	137.50, -160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	5/17,J	1614	0:25.789(1517)	2488.201470851900, -1171.333419799800	126.67, -160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	6/17,J	1615	0:25.806(1518)	2490.132028341290, -1174.000091552730	115.83, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	7/17,J	1616	0:25.823(1519)	2491.882029652600, -1176.666763305660	105.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	8/17,J	1617	0:25.840(1520)	2492.000000000000, -1179.333435058590	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	9/17,J	1618	0:25.857(1521)	2492.000000000000, -1182.000106811520	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	10/17,J	1619	0:25.874(1522)	2492.000000000000, -1184.666778564450	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	11/17,J	1620	0:25.891(1523)	2492.000000000000, -1187.333450317380	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	12/17,J	1621	0:25.908(1524)	2492.000000000000, -1190.000122070310	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	13/17,J	1622	0:25.925(1525)	2492.000000000000, -1192.666793823240	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	14/17,J	1623	0:25.942(1526)	2492.000000000000, -1195.333465576170	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	15/17,J	1624	0:25.959(1527)	2492.000000000000, -1198.000137329100	0.00, -160.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	16/17,J	1625	0:25.976(1528)	2492.000000000000, -1200.416808128360	0.00, -145.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
270	17/17,J	1626	0:25.993(1529)	2492.000000000000, -1202.583477973940	0.00, -105.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	1/40	1627	0:26.010(1530)	2492.000000000000, -1203.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	2/40	1628	0:26.027(1531)	2492.000000000000, -1204.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	3/40	1629	0:26.044(1532)	2492.000000000000, -1205.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	4/40	1630	0:26.061(1533)	2492.000000000000, -1206.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	5/40	1631	0:26.078(1534)	2492.000000000000, -1207.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	6/40	1632	0:26.095(1535)	2492.000000000000, -1208.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	7/40	1633	0:26.112(1536)	2492.000000000000, -1209.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	8/40	1634	0:26.129(1537)	2492.000000000000, -1210.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	9/40	1635	0:26.146(1538)	2492.000000000000, -1211.583496093750	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	10/40	1636	0:26.163(1539)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	11/40	1637	0:26.180(1540)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	12/40	1638	0:26.197(1541)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	13/40	1639	0:26.214(1542)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	14/40	1640	0:26.231(1543)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	15/40	1641	0:26.248(1544)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	16/40	1642	0:26.265(1545)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	17/40	1643	0:26.282(1546)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	18/40	1644	0:26.299(1547)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	19/40	1645	0:26.316(1548)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	20/40	1646	0:26.333(1549)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	21/40	1647	0:26.350(1550)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	22/40	1648	0:26.367(1551)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	23/40	1649	0:26.384(1552)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	24/40	1650	0:26.401(1553)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	25/40	1651	0:26.418(1554)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	26/40	1652	0:26.435(1555)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	27/40	1653	0:26.452(1556)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	28/40	1654	0:26.469(1557)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	29/40	1655	0:26.486(1558)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	30/40	1656	0:26.503(1559)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	31/40	1657	0:26.520(1560)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	32/40	1658	0:26.537(1561)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	33/40	1659	0:26.554(1562)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	34/40	1660	0:26.571(1563)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	35/40	1661	0:26.588(1564)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	36/40	1662	0:26.605(1565)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	37/40	1663	0:26.622(1566)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	38/40	1664	0:26.639(1567)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	39/40	1665	0:26.656(1568)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
271	40/40	1666	0:26.673(1569)	2492.000000000000, -1213.000000000000	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
274	1/7,R	1667	0:26.690(1570)	2492.180556252600, -1214.750003457070	10.83, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
274	2/7,R	1668	0:26.707(1571)	2492.000000000000, -1216.500006914140	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
274	3/7,R	1669	0:26.724(1572)	2492.180556252600, -1218.916678309440	10.83, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
274	4/7,R	1670	0:26.741(1573)	2492.000000000000, -1221.333349704740	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
274	5/7,R	1671	0:26.758(1574)	2492.180556252600, -1223.750021100040	10.83, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
274	6/7,R	1672	0:26.775(1575)	2492.000000000000, -1226.166692495350	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
274	7/7,R	1673	0:26.792(1576)	2492.180556252600, -1228.583363890650	10.83, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
275	1/1,R,J,G	1674	0:26.809(1577)	2492.000000000000, -1231.000035285950	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
276	1/1,R	1675	0:26.826(1578)	2492.180556252600, -1233.166705608370	10.83, -90.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
277	1/1,R,K,G	1676	0:26.843(1579)	2492.000000000000, -1234.916709065440	0.00, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
278	1/1,R	1677	0:26.860(1580)	2492.180556252600, -1236.416711449620	10.83, -90.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	1/9,R,X	1678	0:26.877(1581)	2492.180556252600, -1236.416711449620	0.00, 0.00	StDash	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	5/9,R,X	1682	0:26.894(1582)	2493.000000000000, -1240.416711449620	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	5/9,R,X	1682	0:26.894(1582)	2493.000000000000, -1240.416711449620	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	5/9,R,X	1682	0:26.894(1582)	2493.000000000000, -1240.416711449620	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	5/9,R,X	1682	0:26.894(1582)	2493.000000000000, -1240.416711449620	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	6/9,R,X	1683	0:26.911(1583)	2497.000007629390, -1240.416711449620	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	7/9,R,X	1684	0:26.928(1584)	2501.000015258790, -1240.416711449620	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	8/9,R,X	1685	0:26.945(1585)	2505.000022888180, -1240.416711449620	240.00, 0.00	StDash	Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
279	9/9,R,X	1686	0:26.962(1586)	2509.000030517580, -1246.416711330410	0.00, -185.00	StNormal	CanDash Ground 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
280	1/6,R	1687	0:26.979(1587)	2509.180586770180, -1249.500050783160	10.83, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
280	2/6,R	1688	0:26.996(1588)	2509.541699290280, -1252.583390235900	21.67, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
280	3/6,R	1689	0:27.013(1589)	2510.083368003370, -1255.666729688640	32.50, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
280	4/6,R	1690	0:27.030(1590)	2510.805593013760, -1258.750069141390	43.33, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
280	5/6,R	1691	0:27.047(1591)	2511.708374261860, -1261.833408594130	54.17, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
280	6/6,R	1692	0:27.064(1592)	2512.791711688040, -1264.916748046880	65.00, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	1/9	1693	0:27.081(1593)	2513.694492876530, -1268.000087499620	54.17, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	2/9	1694	0:27.098(1594)	2514.416717827320, -1271.083426952360	43.33, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	3/9	1695	0:27.115(1595)	2514.958386480810, -1274.166766405110	32.50, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	4/9	1696	0:27.132(1596)	2515.319498896600, -1277.250105857850	21.67, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	5/9	1697	0:27.149(1597)	2515.500055074690, -1280.333445310590	10.83, -185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	6/9	1698	0:27.166(1598)	2515.500055074690, -1283.166783571240	0.00, -170.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
